genero;pais;edad;hogar;estudios;empleo;conocermoocs;moocsrealizados;moocstrabajo;moocquierocontactos;moocquierocompartir;moocquieropersonas;moocquieroorganizaciones;moocquierootro;activo;potencialmdperiodicos;potencialmdtele;potencialmdradio;potencialmdredes;potencialmdinternet;perfilperiodicos;perfiltelevision;perfilradio;perfilredes;perfilinternet;potencialmooc;potencialeducformal;potencialeducfamiliar;edadeducaccion;valorainteligencia;valoraentusiasmo;valorainiciativas;valoradifusion;valoraconectar
Femenino;Perú;25;vivo con mis padres;Universitario;desempleado y en búsqueda de empleo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;Sí;Sí;0;5;2;5;3;5;3;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;3;2;10-20 años;4;5;5;4;5
Femenino;Brasil;28;convivencia en pareja;Master;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;No;No;No;0;5;3;5;4;5;5;Consumidor;Consumidor;Consumidor;Productor;Consumidor;4;5;5;0-10 años;4;4;4;4;4
Masculino;Guatemala;27;vivo solo;Universitario;autónomo;Alguien que conozco me recomendó probar los MOOCs;1;todos ellos;Sí;Sí;Sí;Sí;Aprender sobre los desechos marinos ;5;3;5;4;5;4;Consumidor;Consumidor;Consumidor;Productor;Productor;4;5;5;0-10 años;5;4;3;5;5
Femenino;México;48;convivencia en pareja;Estudios medios;autónomo;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;Sí;No;0;5;4;5;5;5;4;Consumidor;Productor;Colaborador;Productor;Consumidor;4;4;5;20-30 años;4;4;4;4;4
Masculino;Venezuela;57;convivencia en pareja;Universitario;asalariado;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;Sí;Sí;Sí;Sí;Ampliar mis conocimientos;5;4;5;5;5;4;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;0-10 años;3;5;5;4;4
Masculino;Portugal ;52;convivencia en pareja;Estudios medios;autónomo;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;No;dar a conhecer a Brigada do mar e adquirir conhecimentos;5;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Productor;4;5;5;Mayor de 30 años;5;5;5;5;5
Masculino;Argentina;31;vivo solo;Estudios superiores;estudiante;Alguno de mis compañeros de trabajo estaban realizando un MOOC;0;ninguno de ellos;Sí;No;Sí;No;0;5;5;5;5;5;5;Productor;Consumidor;Consumidor;Productor;Productor;5;5;5;0-10 años;5;5;5;5;5
Femenino;Brasil;51;vivo solo;Doctorado;asalariado;Navegaba por la red y por casualidad los encontré;1;todos ellos;No;No;No;Sí;0;5;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Productor;Productor;5;5;5;10-20 años;4;5;5;5;5
Femenino;México;40;convivencia en pareja;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;Sí;Sí;No;0;5;2;2;2;5;5;Colaborador;Colaborador;Productor;Consumidor;Consumidor;5;5;5;10-20 años;5;5;5;5;5
Masculino;España;58;vivo solo;Estudios medios;asalariado;Me encontré en una situación en la que se hablaba de los MOOCs;0;todos ellos;No;Sí;No;No;0;5;5;5;5;5;5;Colaborador;Consumidor;Productor;Productor;Productor;4;5;5;0-10 años;5;5;5;5;5
Femenino;Ecuador;25;vivo con mis padres;Universitario;asalariado;Alguno de mis compañeros de trabajo estaban realizando un MOOC;0;ninguno de ellos;Sí;Sí;No;Sí;0;5;3;5;4;5;5;Consumidor;Consumidor;Consumidor;Productor;Productor;5;5;5;0-10 años;5;4;4;5;5
Femenino;México;39;convivencia en pareja;Universitario;autónomo;Alguien que conozco me recomendó probar los MOOCs;0;todos ellos;Sí;No;Sí;No;0;5;5;2;4;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;5;4;5;5;5
Masculino;Tahiti ( polinesia francesa );41;convivencia en pareja;Estudios superiores;asalariado;Me encontré en una situación en la que se hablaba de los MOOCs;0;cerca de un cuarto de ellos;Sí;Sí;Sí;Sí;0;5;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;Colombia;28;vivo solo;Universitario;autónomo;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;1;todos ellos;Sí;No;Sí;Sí;Adquirir conocimientos relacionados con medio marino;5;3;4;3;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;10-20 años;4;4;5;4;5
Femenino;Brasil;52;convivencia en pareja;Doctorado;asalariado;Otro;2;todos ellos;No;No;Sí;No;0;5;5;5;5;5;5;Colaborador;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Masculino;España;45;vivo solo;Diplomado;asalariado;El MOOC era parte de los cursos que realizaba;40;todos ellos;No;No;No;Sí;0;5;4;4;2;3;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;4;0-10 años;1;1;1;1;1
Femenino;España;37;convivencia en pareja;Doctorado;asalariado;El MOOC era parte de los cursos que realizaba;6;todos ellos;No;No;No;Sí;0;5;4;4;4;5;5;Consumidor;Consumidor;Consumidor;Productor;Consumidor;5;5;5;0-10 años;4;5;4;5;5
Femenino;España;32;convivencia en pareja;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;1;todos ellos;No;Sí;No;No;0;5;5;5;5;5;4;Colaborador;Colaborador;Colaborador;Productor;Productor;3;5;5;0-10 años;3;3;3;3;3
Masculino;Argentina;59;convivencia en pareja;Master;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;Sí;0;5;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Productor;Productor;5;5;5;10-20 años;1;1;1;1;1
Femenino;España;24;vivo con mis padres;Master;estudiante;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;Sí;Sí;Sí;No;0;5;3;5;4;5;4;Consumidor;Consumidor;Consumidor;Colaborador;Productor;4;5;5;10-20 años;4;4;5;5;4
Femenino;Chile;41;convivencia en pareja;Diplomado;desempleado y en búsqueda de empleo;El MOOC era parte de los cursos que realizaba;2;todos ellos;Sí;Sí;Sí;Sí;0;5;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;4;4;4;4;4
Femenino;Chile;52;Otro;Universitario;autónomo;Navegaba por la red y por casualidad los encontré;6;cerca de tres cuartos de ellos;Sí;Sí;Sí;Sí;0;5;4;4;3;5;5;Productor;Consumidor;Consumidor;Productor;Consumidor;5;5;5;0-10 años;5;5;5;4;5
Femenino;Colombia;25;vivo con mis padres;Universitario;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;5;4;5;4;5;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;4;4;5;3
Masculino;Colombia;30;vivo solo;Estudios superiores;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;todos ellos;Sí;Sí;Sí;Sí;0;5;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Masculino;Colombia;23;vivo con mis padres;Otro;desempleado y en búsqueda de empleo;Otro;0;ninguno de ellos;No;Sí;No;Sí;0;5;5;5;5;5;5;Colaborador;Colaborador;Colaborador;Colaborador;Colaborador;5;5;5;10-20 años;5;5;5;5;5
Femenino;Brasil;37;vivo solo;Universitario;estudiante;Alguien que conozco me recomendó probar los MOOCs;1;todos ellos;No;No;No;Sí;0;5;5;4;4;5;5;Consumidor;Productor;Productor;Consumidor;Consumidor;5;5;5;10-20 años;5;5;5;5;5
Masculino;México;53;convivencia en pareja;Universitario;militar;Alguno de mis compañeros de trabajo estaban realizando un MOOC;0;ninguno de ellos;No;Sí;No;No;0;5;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Masculino;Venezuela;44;convivencia en pareja;Master;asalariado;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;2;cerca de la mitad de ellos;No;No;No;Sí;0;5;5;5;3;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;5;5;5;5;5
Femenino;Venezuela;30;vivo solo;Universitario;desempleado y en búsqueda de empleo;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;Sí;No;Sí;Sí;0;4;4;4;3;4;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;0-10 años;5;5;5;4;4
Femenino;Argentina;24;vivo con mis padres;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;2;todos ellos;No;No;Sí;No;0;4;3;4;4;3;2;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;0-10 años;4;4;5;4;4
Femenino;España;47;convivencia en pareja;Doctorado;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;Sí;Sí;0;4;3;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Productor;4;5;5;10-20 años;4;4;5;4;5
Masculino;España;26;vivo con mis padres;Master;autónomo;Alguien que conozco me recomendó probar los MOOCs;1;todos ellos;Sí;Sí;Sí;Sí;0;4;5;5;5;5;5;Consumidor;Consumidor;Colaborador;Consumidor;Colaborador;5;5;5;10-20 años;2;1;2;1;3
Femenino;Argentina;38;convivencia en pareja;Estudios superiores;estudiante;Me encontré en una situación en la que se hablaba de los MOOCs;0;ninguno de ellos;No;No;No;No;aprender;4;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;4;4;5;5;5
Masculino;España;26;convivencia en pareja;Master;desempleado y en búsqueda de empleo;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;3;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;4;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;4;4;4;4;4
Femenino;México;29;vivo solo;Master;asalariado;Navegaba por la red y por casualidad los encontré;1;todos ellos;Sí;Sí;Sí;Sí;0;4;3;5;4;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;4;5;5;0-10 años;4;4;4;4;4
Femenino;España;40;convivencia en pareja;Master;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;Sí;Sí;0;4;4;4;4;4;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;4;5;0-10 años;4;4;4;4;4
Femenino;España;24;vivo solo;Master;estudiante;Alguien que conozco me recomendó probar los MOOCs;2;cerca de tres cuartos de ellos;No;No;Sí;Sí;0;4;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;4;4;20-30 años;4;5;5;5;5
Femenino;Brasil;56;Otro;Master;estudiante;Otro;2;todos ellos;Sí;Sí;Sí;Sí;0;4;5;5;4;5;5;Productor;Consumidor;Consumidor;Productor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Masculino;Brasil;67;convivencia en pareja;Doctorado;asalariado;Alguien que conozco me recomendó probar los MOOCs;1;todos ellos;Sí;Sí;Sí;Sí;0;4;3;5;5;4;4;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;10-20 años;4;4;4;4;4
Masculino;España;48;convivencia en pareja;Diplomado;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;No;No;No;0;4;4;5;4;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;4;5;5;0-10 años;4;4;4;4;4
Femenino;Argentina;44;convivencia en pareja;Universitario;estudiante;Mi universidad los ofrece;3;cerca de un cuarto de ellos;No;No;Sí;Sí;0;4;4;4;2;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;20-30 años;4;4;5;5;4
Femenino;España;30;convivencia en pareja;Master;desempleado y en búsqueda de empleo;Navegaba por la red y por casualidad los encontré;3;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;3;5;2;5;4;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;4;5;5;10-20 años;5;4;5;5;4
Masculino;España;48;vivo solo;Doctorado;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;todos ellos;No;Sí;No;No;0;4;4;4;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;10-20 años;3;4;4;4;4
Masculino;Brasil;56;convivencia en pareja;Master;asalariado;El MOOC era parte de los cursos que realizaba;0;ninguno de ellos;No;No;Sí;No;0;4;3;4;4;5;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;10-20 años;4;4;4;4;4
Femenino;Otro;36;convivencia en pareja;Doctorado;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;5;5;5;5;5;Productor;Consumidor;Consumidor;Colaborador;Colaborador;5;4;5;0-10 años;5;5;5;5;5
Masculino;Chile;38;convivencia en pareja;Master;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;4;4;5;5;5;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;2;2;2;2;2
Masculino;España;56;vivo solo;Master;autónomo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;Sí;0;4;4;5;3;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Colaborador;4;4;5;10-20 años;3;3;4;4;4
Masculino;España;30;convivencia en pareja;Master;asalariado;El MOOC era parte de los cursos que realizaba;4;cerca de la mitad de ellos;No;No;No;No;Aprender;4;3;5;3;5;3;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;4;5;5;10-20 años;4;3;5;4;5
Masculino;Venezuela;35;vivo solo;Universitario;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;Sí;0;4;4;4;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;10-20 años;4;4;4;4;4
Femenino;Argentina;41;convivencia en pareja;Master;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;Sí;No;0;4;4;4;4;4;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;4;4;10-20 años;3;3;3;3;3
Masculino;España;47;convivencia en pareja;Universitario;asalariado;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;5;todos ellos;No;No;Sí;Sí;0;4;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Productor;Productor;4;5;5;0-10 años;4;5;4;4;5
Femenino;España;27;convivencia en pareja;Universitario;desempleado y en búsqueda de empleo;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;Sí;No;Aprender;4;3;5;2;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;0-10 años;5;5;4;5;5
Femenino;Reino Unido;21;convivencia con compañeros de piso;Universitario;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;No;Sí;Sí;0;4;4;5;4;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;5;5;5;5;5
Masculino;Brasil;51;convivencia con compañeros de piso;Estudios superiores;asalariado;Me encontré en una situación en la que se hablaba de los MOOCs;0;ninguno de ellos;No;Sí;No;No;0;4;5;5;5;5;5;Colaborador;Colaborador;Colaborador;Colaborador;Colaborador;5;5;5;0-10 años;5;5;5;5;5
Femenino;Brasil;25;vivo con mis padres;Universitario;estudiante;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;5;5;5;5;5;Colaborador;Consumidor;Consumidor;Colaborador;Consumidor;5;5;5;10-20 años;5;5;5;5;5
Femenino;Ecuador;23;Otro;Estudios superiores;estudiante;Me encontré en una situación en la que se hablaba de los MOOCs;1;todos ellos;No;No;Sí;Sí;0;4;4;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;5;4;5;0-10 años;5;5;5;5;5
Femenino;Perú;22;vivo solo;Estudios superiores;estudiante;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;1;ninguno de ellos;No;No;No;Sí;0;4;4;4;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;10-20 años;4;4;4;4;4
Femenino;Chile;30;convivencia en pareja;Universitario;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;Sí;No;0;4;3;4;4;5;4;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;4;5;5;10-20 años;4;4;4;4;4
Femenino;Venezuela;48;convivencia en pareja;Universitario;asalariado;Otro;0;ninguno de ellos;Sí;No;No;Sí;0;4;5;5;4;5;4;Colaborador;Colaborador;Colaborador;Consumidor;Colaborador;5;5;5;0-10 años;5;4;3;4;5
Femenino;España;34;convivencia con compañeros de piso;Master;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;No;Sí;No;0;4;4;4;3;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;4;5;4;10-20 años;4;4;4;3;4
Femenino;Brasil;40;convivencia en pareja;Universitario;asalariado;Otro;0;cerca de un cuarto de ellos;Sí;No;No;No;0;4;4;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;10-20 años;4;4;4;4;4
Femenino;Venezuela;32;vivo solo;Universitario;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;4;5;5;0-10 años;5;5;5;5;5
Femenino;España;22;convivencia con compañeros de piso;Estudios superiores;estudiante;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;2;todos ellos;No;No;No;Sí;0;4;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;5;5;5;5;5
Femenino;España;40;convivencia en pareja;Master;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;No;No;Sí;0;4;5;5;4;4;4;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;3;5;5;10-20 años;5;4;4;5;5
Masculino;Brasil;38;vivo solo;Estudios medios;asalariado;Me encontré en una situación en la que se hablaba de los MOOCs;9;cerca de un cuarto de ellos;No;No;No;Sí;0;4;5;5;4;4;5;Colaborador;Colaborador;Colaborador;Colaborador;Colaborador;5;4;5;0-10 años;5;4;5;5;5
Femenino;España;29;convivencia en pareja;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;No;Sí;0;4;4;4;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;5;5;0-10 años;4;4;4;4;4
Femenino;Perú;27;Otro;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;No;Sí;Sí;0;4;4;3;4;5;4;Consumidor;Consumidor;Consumidor;Colaborador;Consumidor;4;5;4;0-10 años;5;5;5;4;5
Masculino;España;63;convivencia en pareja;Universitario;asalariado;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;No;No;No;No;Aprender;4;3;5;4;3;2;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;4;5;0-10 años;3;3;4;4;4
Femenino;Argentina;34;convivencia en pareja;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;2;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;5;5;1;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;0-10 años;4;4;5;5;5
Femenino;Argentina;28;convivencia en pareja;Estudios superiores;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;Sí;Sí;Sí;0;4;2;2;3;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;4;5;5;10-20 años;4;3;5;4;3
Femenino;Colombia;23;vivo con mis padres;Universitario;asalariado;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;4;cerca de la mitad de ellos;No;No;Sí;No;0;4;4;4;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;4;4;4;0-10 años;4;4;4;4;4
Masculino;España;47;convivencia en pareja;Master;autónomo;Navegaba por la red y por casualidad los encontré;0;cerca de un cuarto de ellos;No;Sí;No;No;0;4;4;5;3;4;4;Productor;Consumidor;Colaborador;Productor;Colaborador;4;5;5;10-20 años;4;5;4;4;4
Femenino;México;24;vivo con mis padres;Universitario;asalariado;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;Sí;No;Sí;0;4;4;5;4;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;1;1;1;1;1
Femenino;Brasil;30;convivencia en pareja;Universitario;desempleado pero no en búsqueda activa de empleo;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;4;todos ellos;Sí;No;Sí;Sí;0;4;5;5;3;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;5;5;5;10-20 años;5;5;5;4;5
Masculino;España;36;convivencia en pareja;Master;desempleado pero no en búsqueda activa de empleo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;No;No;Sí;No;0;4;5;5;5;5;5;Productor;Consumidor;Productor;Consumidor;Consumidor;5;5;5;0-10 años;5;5;5;5;5
Femenino;Argentina;29;vivo solo;Estudios superiores;desempleado y en búsqueda de empleo;Navegaba por la red y por casualidad los encontré;0;ninguno de ellos;Sí;No;Sí;Sí;Aprender y profundizar mis conocimientos;4;5;5;5;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;3;4;5;4;5
Femenino;Panamá;34;convivencia en pareja;Universitario;asalariado;Alguno de mis compañeros de trabajo estaban realizando un MOOC;0;ninguno de ellos;No;No;No;Sí;0;4;4;5;4;3;3;Consumidor;Productor;Productor;Consumidor;Consumidor;5;5;5;10-20 años;5;5;4;4;5
Femenino;España;33;vivo con mis padres;Master;desempleado y en búsqueda de empleo;Navegaba por la red con la intención de encontrar cursos en línea y me los encontré;0;ninguno de ellos;Sí;Sí;Sí;Sí;ampliar mi conocimiento en la materia;4;2;4;3;5;5;Consumidor;Consumidor;Consumidor;Colaborador;Colaborador;4;5;5;0-10 años;4;5;4;5;5
Femenino;Costa Rica;20;vivo con mis padres;Estudios superiores;estudiante;Alguien que conozco me recomendó probar los MOOCs;0;ninguno de ellos;Sí;No;Sí;Sí;0;4;2;4;3;5;5;Consumidor;Consumidor;Consumidor;Consumidor;Consumidor;5;5;5;0-10 años;4;4;5;5;5
